"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.595356261723818,0.0953562617238179,0.190712523447636,0,32,28,0.875,NA,0.00391308676643399
"unadjusted",0.5,1.66663100052093,1.16663100052093,2.33326200104186,0,32,0,0,NA,0.00285821782054114
"two_step_lasso",0.5,0.595356261723818,0.0953562617238179,0.190712523447636,0,32,28,0.875,NA,0.00391308676643399
"two_step_lasso_X",0.5,0.595356261723818,0.0953562617238179,0.190712523447636,0,32,28,0.875,NA,0.00391308676643399
"two_step_lasso_union",0.5,0.595356261723818,0.0953562617238179,0.190712523447636,0,32,28,0.875,NA,0.00391308676643399
