"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.599966414206865,0.0999664142068646,0.199932828413729,0,32,28,0.875,NA,0.0039129075558868
"unadjusted",0.5,1.66663100052098,1.16663100052098,2.33326200104195,0,32,0,0,NA,0.00285821782054118
"two_step_lasso",0.5,0.599966414206865,0.0999664142068646,0.199932828413729,0,32,28,0.875,NA,0.0039129075558868
"two_step_lasso_X",0.5,0.599966414206865,0.0999664142068646,0.199932828413729,0,32,28,0.875,NA,0.0039129075558868
"two_step_lasso_union",0.5,0.599966414206865,0.0999664142068646,0.199932828413729,0,32,28,0.875,NA,0.0039129075558868
