"","(Intercept)","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z26_missing"
"fully_adjusted",0.0306236527818234,0.582234180885422,NA,0.355544967310098,0.364370737037396,0.356524741553913,0.366075731323942,0.354493627206785,0.352653592446574,0.361609539162932,NA,0.113496476231454,0.100096308516216,0.0879865852452468,0.0979758663573699,0.105862519247163,0.0854865741912248,0.0973641112188364,NA,0.370623886384547,0.36888641192132,0.381136455346102,0.37019759055264,0.37393508982132,0.36024589062044,0.364994015618253,NA,0.102404893674304,0.116392638467428,0.110954246651084,0.115882300781142,0.112717513526427,0.100363268418714,0.100631705676264,-0.0378871287014685
"unadjusted",0.0189739677939713,1.66508837629157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"two_step_lasso",0.0306236527818234,0.582234180885422,NA,0.355544967310098,0.364370737037396,0.356524741553913,0.366075731323942,0.354493627206785,0.352653592446574,0.361609539162932,NA,0.113496476231454,0.100096308516216,0.0879865852452468,0.0979758663573699,0.105862519247163,0.0854865741912248,0.0973641112188364,NA,0.370623886384547,0.36888641192132,0.381136455346102,0.37019759055264,0.37393508982132,0.36024589062044,0.364994015618253,NA,0.102404893674304,0.116392638467428,0.110954246651084,0.115882300781142,0.112717513526427,0.100363268418714,0.100631705676264,-0.0378871287014685
"two_step_lasso_X",0.00142670438772515,0.582260799090944,NA,0.355622965527208,0.364502278762283,0.356559456330876,0.366135576621401,0.354492606519138,0.352710575264834,0.361646753095317,NA,0.113446629349487,0.10013599645057,0.0880211687608334,0.0980239573955015,0.105858437287766,0.0854593883263191,0.0974383953994861,NA,0.370596520481804,0.36893018888661,0.38125340587329,0.370246479163227,0.373967557281545,0.360203744443624,0.364951335278255,NA,0.109382338370005,0.116516040111115,0.110983331826864,0.115866208523387,0.112815644045847,0.100410726124908,0.100644285203073,NA
"two_step_lasso_union",0.0306236527818234,0.582234180885422,NA,0.355544967310098,0.364370737037396,0.356524741553913,0.366075731323942,0.354493627206785,0.352653592446574,0.361609539162932,NA,0.113496476231454,0.100096308516216,0.0879865852452468,0.0979758663573699,0.105862519247163,0.0854865741912248,0.0973641112188364,NA,0.370623886384547,0.36888641192132,0.381136455346102,0.37019759055264,0.37393508982132,0.36024589062044,0.364994015618253,NA,0.102404893674304,0.116392638467428,0.110954246651084,0.115882300781142,0.112717513526427,0.100363268418714,0.100631705676264,-0.0378871287014685
