"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.587269312537212,0.0872693125372123,0.174538625074425,0,32,28,0.875,NA,0.00875008505871346
"unadjusted",0.5,1.66454450906593,1.16454450906593,2.32908901813186,0,32,0,0,NA,0.00641419586690366
"two_step_lasso",0.5,0.587269312537212,0.0872693125372123,0.174538625074425,0,32,28,0.875,NA,0.00875008505871346
"two_step_lasso_X",0.5,0.587269312537212,0.0872693125372123,0.174538625074425,0,32,28,0.875,NA,0.00875008505871346
"two_step_lasso_union",0.5,0.587269312537212,0.0872693125372123,0.174538625074425,0,32,28,0.875,NA,0.00875008505871346
