"","(Intercept)","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z26_missing"
"fully_adjusted",0.0249148891689285,0.582040227932007,NA,0.355194269713494,0.364179721076836,0.356012365751133,0.365796011433052,0.354390658705246,0.352258498209301,0.361409654631613,NA,0.112664403932652,0.0993160333560676,0.0877592680192053,0.0973873593225294,0.105754213473298,0.0851870300684155,0.0972158819580634,NA,0.370100250324499,0.368859912218006,0.380992407513879,0.369524403977337,0.373640428119242,0.359946945348198,0.364281531090904,NA,0.100623287526668,0.115900364081904,0.110874198978495,0.11563475657016,0.112486498033996,0.10015546499743,0.100584354337491,-0.0645338149631779
"unadjusted",0.0189739677939716,1.66508837629158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"two_step_lasso",0.0249148891689285,0.582040227932007,NA,0.355194269713494,0.364179721076836,0.356012365751133,0.365796011433052,0.354390658705246,0.352258498209301,0.361409654631613,NA,0.112664403932652,0.0993160333560676,0.0877592680192053,0.0973873593225294,0.105754213473298,0.0851870300684155,0.0972158819580634,NA,0.370100250324499,0.368859912218006,0.380992407513879,0.369524403977337,0.373640428119242,0.359946945348198,0.364281531090904,NA,0.100623287526668,0.115900364081904,0.110874198978495,0.11563475657016,0.112486498033996,0.10015546499743,0.100584354337491,-0.0645338149631779
"two_step_lasso_X",0.0249148891689285,0.582040227932007,NA,0.355194269713494,0.364179721076836,0.356012365751133,0.365796011433052,0.354390658705246,0.352258498209301,0.361409654631613,NA,0.112664403932652,0.0993160333560676,0.0877592680192053,0.0973873593225294,0.105754213473298,0.0851870300684155,0.0972158819580634,NA,0.370100250324499,0.368859912218006,0.380992407513879,0.369524403977337,0.373640428119242,0.359946945348198,0.364281531090904,NA,0.100623287526668,0.115900364081904,0.110874198978495,0.11563475657016,0.112486498033996,0.10015546499743,0.100584354337491,-0.0645338149631779
"two_step_lasso_union",0.0249148891689285,0.582040227932007,NA,0.355194269713494,0.364179721076836,0.356012365751133,0.365796011433052,0.354390658705246,0.352258498209301,0.361409654631613,NA,0.112664403932652,0.0993160333560676,0.0877592680192053,0.0973873593225294,0.105754213473298,0.0851870300684155,0.0972158819580634,NA,0.370100250324499,0.368859912218006,0.380992407513879,0.369524403977337,0.373640428119242,0.359946945348198,0.364281531090904,NA,0.100623287526668,0.115900364081904,0.110874198978495,0.11563475657016,0.112486498033996,0.10015546499743,0.100584354337491,-0.0645338149631779
