"","x"
"Z on X (LL)",0.174607573942395
"Z on X (LH)",0.174607573942395
"Z on X (HL)",0.0436518934855986
"Z on X (HH)",0.0436518934855986
"Z on Y (LL)",0.349215147884789
"Z on Y (LH)",0.0873037869711973
"Z on Y (HL)",0.349215147884789
"Z on Y (HH)",0.0873037869711973
"Causal effect X on Y",0.5
"Var in error for Y",7.91956515189578
