"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.586136868569028,0.0861368685690284,0.172273737138057,0,32,28,0.875,NA,0.00873203881378412
"unadjusted",0.5,1.66530553333166,1.16530553333166,2.33061106666333,0,32,0,0,NA,0.00638807429842551
"two_step_lasso",0.5,0.586136868569028,0.0861368685690284,0.172273737138057,0,32,28,0.875,NA,0.00873203881378412
"two_step_lasso_X",0.5,0.586136868569028,0.0861368685690284,0.172273737138057,0,32,28,0.875,NA,0.00873203881378412
"two_step_lasso_union",0.5,0.586136868569028,0.0861368685690284,0.172273737138057,0,32,28,0.875,NA,0.00873203881378412
