"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.592497886659212,0.0924978866592118,0.184995773318424,0,32,28,0.875,NA,0.00874615701027425
"unadjusted",0.5,1.66454450906593,1.16454450906593,2.32908901813187,0,32,0,0,NA,0.00641419586690363
"two_step_lasso",0.5,0.592497886659212,0.0924978866592118,0.184995773318424,0,32,28,0.875,NA,0.00874615701027425
"two_step_lasso_X",0.5,0.592497886659212,0.0924978866592118,0.184995773318424,0,32,28,0.875,NA,0.00874615701027425
"two_step_lasso_union",0.5,0.592497886659212,0.0924978866592118,0.184995773318424,0,32,28,0.875,NA,0.00874615701027425
