"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.590643416332456,0.0906434163324559,0.181286832664912,0,32,28,0.875,NA,0.00872725924115274
"unadjusted",0.5,1.66530553333167,1.16530553333167,2.33061106666334,0,32,0,0,NA,0.00638807429842552
"two_step_lasso",0.5,0.590643416332456,0.0906434163324559,0.181286832664912,0,32,28,0.875,NA,0.00872725924115274
"two_step_lasso_X",0.5,0.590643416332456,0.0906434163324559,0.181286832664912,0,32,28,0.875,NA,0.00872725924115274
"two_step_lasso_union",0.5,0.590643416332456,0.0906434163324559,0.181286832664912,0,32,28,0.875,NA,0.00872725924115274
