"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.511469374278639,0.0114693742786389,0.0229387485572777,0.913,32,28,0.875,0.0173063423252129,0.0177695594655519
"unadjusted",0.5,0.691393861893534,0.191393861893534,0.382787723787067,0,32,0,0,0.0161964986211875,0.0164095800722726
"two_step_lasso",0.5,0.511155724865903,0.0111557248659026,0.0223114497318053,0.916,32,26.3405,0.823140625,0.0172725853178751,0.0177259626967585
"two_step_lasso_X",0.5,0.511455641730829,0.0114556417308287,0.0229112834616573,0.913,32,27.805,0.86890625,0.0173055195026377,0.0177710957810609
"two_step_lasso_union",0.5,0.511469421782996,0.0114694217829963,0.0229388435659927,0.913,32,27.9875,0.874609375,0.0173063382351975,0.0177695483331541
