"","(Intercept)","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32"
"fully_adjusted",1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"unadjusted",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"two_step_lasso",1,1,0,0.5465,0.539,0.555,0.548,0.539,0.552,0.561,0,0.947,0.951,0.9445,0.954,0.9395,0.9525,0.947,0,0.6465,0.647,0.657,0.662,0.6525,0.664,0.6515,0,0.9425,0.9495,0.956,0.9515,0.9485,0.9565,0.954
"two_step_lasso_X",1,1,0,0.731,0.714,0.7095,0.708,0.7095,0.714,0.709,0,0.845,0.8365,0.834,0.8335,0.844,0.8405,0.85,0,0.999,0.999,0.9995,1,0.9995,0.999,1,0,0.9995,0.9995,1,0.9995,0.9995,0.9995,1
"two_step_lasso_union",1,1,0,0.8905,0.8705,0.8635,0.869,0.8725,0.8715,0.871,0,0.9945,0.993,0.9895,0.99,0.994,0.992,0.9935,0,0.9995,0.9995,1,1,1,1,1,0,1,1,1,1,1,1,1
