"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.50015490658185,0.000154906581850162,0.000309813163700323,0.95,32,28,0.875,0.0318738428345704,0.0355354915196414
"unadjusted",0.5,0.681439471061491,0.181439471061491,0.362878942122982,0,32,0,0,0.0297403943664197,0.0326477498220105
"two_step_lasso",0.5,0.496957915633046,-0.00304208436695446,-0.00608416873390892,0.95,32,21.9,0.684375,0.0314478960466027,0.0351363158197198
"two_step_lasso_X",0.5,0.499461524907043,-0.000538475092957463,-0.00107695018591493,0.95,32,25.9,0.809375,0.0314021851377107,0.0355756719617368
"two_step_lasso_union",0.5,0.500175597172956,0.000175597172955844,0.000351194345911687,0.95,32,27.55,0.8609375,0.0318779625108412,0.035532629755537
