"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.508159540358723,0.00815954035872318,0.0163190807174464,0.95,32,26.1,0.815625,0.0208997033700042,0.0180588931488428
"unadjusted",0.5,0.692926049714363,0.192926049714363,0.385852099428727,0,32,0,0,0.0205768809789848,0.0164624896174709
"two_step_lasso",0.5,0.507724567237492,0.00772456723749214,0.0154491344749843,0.95,32,26.1,0.815625,0.0208435462538457,0.0180197278949188
"two_step_lasso_X",0.5,0.508066314976701,0.00806631497670115,0.0161326299534023,0.95,32,27.5,0.859375,0.0208897866042386,0.0180661564222282
"two_step_lasso_union",0.5,0.508159540358723,0.00815954035872318,0.0163190807174464,0.95,32,28,0.875,0.0208997033700042,0.0180588931488428
