"","causal_true_value","causal_estimate","causal_bias","causal_bias_proportion","causal_coverage","open_paths","blocked_paths","proportion_paths","empirical_SE","model_SE"
"fully_adjusted",0.5,0.510094481048173,0.0100944810481727,0.0201889620963454,1,32,28,0.875,0.0145196426215688,0.0178527037086858
"unadjusted",0.5,0.690819453990993,0.190819453990993,0.381638907981986,0,32,0,0,0.0157894502670986,0.0164872771357498
"two_step_lasso",0.5,0.509758827789167,0.00975882778916732,0.0195176555783346,1,32,26.15,0.8171875,0.0144706725988267,0.0178105445532938
"two_step_lasso_X",0.5,0.510084132011531,0.0100841320115313,0.0201682640230626,1,32,27.8,0.86875,0.0145176348420924,0.0178541413885817
"two_step_lasso_union",0.5,0.510096282891504,0.0100962828915039,0.0201925657830078,1,32,28,0.875,0.014522586377418,0.0178527009652317
